Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20251209081532 2025-12-09 8:19:28.435816000 AM,31.83882787,54.62672692,1388.267,USER,Fixed,Corrected,None,9, ,BYCODE(0), ,0.013,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:19, , , , ,1.439,0.74,1.234, , , , 
 ,20251209073132 2025-12-09 7:41:39.258127000 AM,31.84169334,54.62101605,1388.379,USER,Fixed,Corrected,None,190, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:41, , , , ,1.277,0.652,1.098, , , , 
 ,20251209070015 2025-12-09 7:17:12.367040900 AM,31.84709546,54.61913794,1393.23,USER,Partial,Corrected,None,388, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 7:17, , , , ,1.302,0.676,1.112, , , , 
 ,20251209081532 2025-12-09 8:32:37.245576600 AM,31.83285255,54.63023597,1384.076,USER,Fixed,Corrected,None,381, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.196,0.628,1.018, , , , 
 ,20251209081532 2025-12-09 8:32:39.271659600 AM,31.83297686,54.63039315,1384.627,USER,Fixed,Corrected,None,382, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.196,0.628,1.018, , , , 
 ,20251209081532 2025-12-09 8:32:41.235443100 AM,31.83309748,54.63054463,1384.994,USER,Fixed,Corrected,None,383, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.196,0.628,1.018, , , , 
 ,20251209081532 2025-12-09 8:32:43.222173000 AM,31.83321953,54.63069764,1385.234,USER,Fixed,Corrected,None,384, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.196,0.628,1.018, , , , 
 ,20251209081532 2025-12-09 8:32:45.217141600 AM,31.83334188,54.6308512,1385.394,USER,Fixed,Corrected,None,385, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.196,0.628,1.018, , , , 
 ,20251209081532 2025-12-09 8:32:47.212075200 AM,31.83346411,54.63100509,1385.565,USER,Fixed,Corrected,None,386, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.196,0.628,1.018, , , , 
 ,20251209081532 2025-12-09 8:32:49.207102800 AM,31.83358711,54.63115979,1385.763,USER,Fixed,Corrected,None,387, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.196,0.628,1.018, , , , 
 ,20251209081532 2025-12-09 8:32:51.206167200 AM,31.83370983,54.63131463,1386.056,USER,Fixed,Corrected,None,388, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.195,0.628,1.017, , , , 
 ,20251209081532 2025-12-09 8:32:53.161744600 AM,31.83383055,54.63146486,1386.235,USER,Fixed,Corrected,None,389, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.195,0.628,1.017, , , , 
 ,20251209081532 2025-12-09 8:32:55.187868400 AM,31.83395504,54.63162108,1386.386,USER,Fixed,Corrected,None,390, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.195,0.628,1.017, , , , 
 ,20251209081532 2025-12-09 8:32:57.143315600 AM,31.83407544,54.63177335,1386.703,USER,Fixed,Corrected,None,391, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.195,0.628,1.017, , , , 
 ,20251209081532 2025-12-09 8:32:59.146671800 AM,31.83419903,54.63192818,1387.21,USER,Fixed,Corrected,None,392, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:32, , , , ,1.195,0.628,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:01.606936700 AM,31.83431463,54.63208158,1387.804,USER,Fixed,Corrected,None,393, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.628,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:02.738043800 AM,31.83432024,54.63212605,1387.943,USER,Fixed,Corrected,None,394, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.627,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:05.899090300 AM,31.83417638,54.63226552,1387.158,USER,Fixed,Corrected,None,395, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.627,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:08.265348400 AM,31.83406847,54.63232472,1387.179,USER,Partial,Corrected,None,396, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.627,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:11.169958800 AM,31.83393352,54.63217119,1386.354,USER,Partial,Corrected,None,397, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.627,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:13.163141700 AM,31.83380873,54.63201766,1385.666,USER,Fixed,Corrected,None,398, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.627,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:15.150127900 AM,31.83368655,54.63186551,1385.515,USER,Fixed,Corrected,None,399, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.627,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:17.139287000 AM,31.83356396,54.63171263,1385.619,USER,Fixed,Corrected,None,400, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.627,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:19.126504200 AM,31.83344207,54.63155961,1385.746,USER,Fixed,Corrected,None,401, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.195,0.627,1.017, , , , 
 ,20251209081532 2025-12-09 8:33:21.115679500 AM,31.83332031,54.6314059,1385.662,USER,Fixed,Corrected,None,402, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:23.110847500 AM,31.83319758,54.63125172,1385.462,USER,Fixed,Corrected,None,403, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:25.106100600 AM,31.83307477,54.63109736,1385.282,USER,Fixed,Corrected,None,404, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:27.107632400 AM,31.83295228,54.63094214,1384.943,USER,Fixed,Corrected,None,405, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:29.061411600 AM,31.83283258,54.63079127,1384.385,USER,Fixed,Corrected,None,406, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:31.085708600 AM,31.83270759,54.63063454,1383.995,USER,Fixed,Corrected,None,407, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:33.047748100 AM,31.83258591,54.63048276,1383.981,USER,Fixed,Corrected,None,408, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:35.071890400 AM,31.83246162,54.63032631,1383.881,USER,Fixed,Corrected,None,409, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:37.027832000 AM,31.8323423,54.630176,1383.531,USER,Fixed,Corrected,None,410, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:39.056399300 AM,31.83221677,54.63001896,1383.151,USER,Fixed,Corrected,None,411, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:41.616986000 AM,31.83209555,54.62988004,1383.148,USER,Fixed,Corrected,None,412, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:42.373094800 AM,31.83206691,54.62987551,1383.132,USER,Fixed,Corrected,None,413, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:45.388287100 AM,31.8319155,54.63000157,1382.566,USER,Fixed,Corrected,None,414, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.194,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:47.873710600 AM,31.83184282,54.63010534,1382.735,USER,Fixed,Corrected,None,415, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.193,0.627,1.016, , , , 
 ,20251209081532 2025-12-09 8:33:50.934650200 AM,31.83196568,54.63027618,1382.702,USER,Fixed,Corrected,None,416, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:33:52.894693600 AM,31.83208475,54.63043149,1382.967,USER,Fixed,Corrected,None,417, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:33:54.885842800 AM,31.8322064,54.63058515,1383.733,USER,Fixed,Corrected,None,418, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:33:56.891530000 AM,31.83232982,54.63073954,1384.414,USER,Fixed,Corrected,None,419, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:33:58.890877200 AM,31.83245343,54.63089217,1384.824,USER,Fixed,Corrected,None,420, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:33, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:34:00.884028400 AM,31.83257649,54.63104551,1384.954,USER,Fixed,Corrected,None,421, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:34:02.843955300 AM,31.83269692,54.63119792,1385.174,USER,Fixed,Corrected,None,422, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:34:04.866300800 AM,31.83282074,54.63135415,1385.457,USER,Fixed,Corrected,None,423, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:34:06.855420100 AM,31.83294341,54.63150856,1385.662,USER,Fixed,Corrected,None,424, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:34:08.844453100 AM,31.83306535,54.63166294,1386.122,USER,Fixed,Corrected,None,425, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.193,0.627,1.015, , , , 
 ,20251209081532 2025-12-09 8:34:10.837395200 AM,31.83318796,54.63181664,1386.315,USER,Fixed,Corrected,None,426, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.171,0.625,0.99, , , , 
 ,20251209081532 2025-12-09 8:34:12.826333000 AM,31.83331079,54.63197016,1386.48,USER,Fixed,Corrected,None,427, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.171,0.625,0.99, , , , 
 ,20251209081532 2025-12-09 8:34:14.779996900 AM,31.83343097,54.6321217,1386.698,USER,Fixed,Corrected,None,428, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.171,0.625,0.99, , , , 
 ,20251209081532 2025-12-09 8:34:16.808281900 AM,31.83355581,54.63227875,1387.033,USER,Fixed,Corrected,None,429, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.171,0.625,0.99, , , , 
 ,20251209081532 2025-12-09 8:34:18.772316700 AM,31.83367656,54.63243021,1387.239,USER,Fixed,Corrected,None,430, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.171,0.625,0.99, , , , 
 ,20251209081532 2025-12-09 8:34:21.725053300 AM,31.83377418,54.6325868,1387.514,USER,Fixed,Corrected,None,431, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.625,0.99, , , , 
 ,20251209081532 2025-12-09 8:34:25.134654300 AM,31.83362752,54.63273702,1386.898,USER,Fixed,Corrected,None,432, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.625,0.99, , , , 
 ,20251209081532 2025-12-09 8:34:27.486923500 AM,31.83351937,54.63279347,1386.977,USER,Fixed,Corrected,None,433, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.625,0.99, , , , 
 ,20251209081532 2025-12-09 8:34:30.410461200 AM,31.83338205,54.63263964,1386.507,USER,Fixed,Corrected,None,434, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.625,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:32.372582000 AM,31.83325974,54.63248841,1386.059,USER,Fixed,Corrected,None,435, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:34.380539900 AM,31.83313663,54.63233506,1385.9,USER,Fixed,Corrected,None,436, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:36.373939000 AM,31.8330152,54.63218154,1385.456,USER,Fixed,Corrected,None,437, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:38.365258200 AM,31.83289259,54.63202802,1385.177,USER,Fixed,Corrected,None,438, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:40.356410500 AM,31.83277027,54.63187424,1384.946,USER,Fixed,Corrected,None,439, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:42.341677000 AM,31.83264756,54.63172,1384.622,USER,Fixed,Corrected,None,440, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:44.330794300 AM,31.8325248,54.63156567,1384.327,USER,Fixed,Corrected,None,441, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.17,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:46.332259700 AM,31.83240143,54.63141043,1384.104,USER,Fixed,Corrected,None,442, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.169,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:48.292039900 AM,31.83228088,54.6312596,1383.895,USER,Fixed,Corrected,None,443, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.169,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:50.320391900 AM,31.83215663,54.63110357,1383.609,USER,Fixed,Corrected,None,444, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.169,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:52.278250200 AM,31.8320355,54.63095212,1383.366,USER,Fixed,Corrected,None,445, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.169,0.624,0.989, , , , 
 ,20251209081532 2025-12-09 8:34:54.267437500 AM,31.83191223,54.63079787,1383.286,USER,Fixed,Corrected,None,446, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.169,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:34:56.254578400 AM,31.83178984,54.6306447,1383.256,USER,Fixed,Corrected,None,447, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.169,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:34:58.277138700 AM,31.8316652,54.63048848,1382.969,USER,Fixed,Corrected,None,448, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:34, , , , ,1.169,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:01.000369100 AM,31.83154015,54.63036638,1383.136,USER,Fixed,Corrected,None,449, ,BYCODE(0), ,0.014,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.169,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:04.127995000 AM,31.83136723,54.63046824,1382.538,USER,Fixed,Corrected,None,450, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.169,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:06.753138300 AM,31.83128054,54.63056215,1382.696,USER,Fixed,Corrected,None,451, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.169,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:09.866290800 AM,31.83140189,54.6307329,1382.846,USER,Fixed,Corrected,None,452, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:11.890600700 AM,31.83152555,54.630892,1383.065,USER,Fixed,Corrected,None,453, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:13.858750800 AM,31.83164626,54.6310439,1383.569,USER,Fixed,Corrected,None,454, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:15.850044300 AM,31.83176869,54.63119694,1383.741,USER,Fixed,Corrected,None,455, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:17.841221800 AM,31.83189033,54.63135102,1383.962,USER,Fixed,Corrected,None,456, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.988, , , , 
 ,20251209081532 2025-12-09 8:35:19.836568800 AM,31.8320131,54.6315054,1384.444,USER,Fixed,Corrected,None,457, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:21.827806000 AM,31.83213575,54.63165897,1384.849,USER,Fixed,Corrected,None,458, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:23.817046200 AM,31.83225803,54.63181276,1385.063,USER,Fixed,Corrected,None,459, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:25.808207300 AM,31.83238009,54.63196674,1385.225,USER,Fixed,Corrected,None,460, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:27.768004900 AM,31.83250071,54.63211784,1385.347,USER,Fixed,Corrected,None,461, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:29.794510800 AM,31.83262493,54.63227453,1385.604,USER,Fixed,Corrected,None,462, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:31.789765600 AM,31.83274789,54.63242812,1385.9,USER,Fixed,Corrected,None,463, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.168,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:33.751581200 AM,31.83286884,54.63258085,1386.244,USER,Fixed,Corrected,None,464, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.167,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:35.777990100 AM,31.83299376,54.63273782,1386.636,USER,Fixed,Corrected,None,465, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.167,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:37.735816700 AM,31.83311391,54.63288828,1386.802,USER,Fixed,Corrected,None,466, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.167,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:40.494369300 AM,31.83322183,54.63304226,1387.255,USER,Fixed,Corrected,None,467, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.167,0.624,0.987, , , , 
 ,20251209081532 2025-12-09 8:35:41.248208500 AM,31.83321849,54.63307119,1387.228,USER,Fixed,Corrected,None,468, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.167,0.624,0.986, , , , 
 ,20251209081532 2025-12-09 8:35:44.273934100 AM,31.83307338,54.63320729,1386.943,USER,Fixed,Corrected,None,469, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.167,0.624,0.986, , , , 
 ,20251209081532 2025-12-09 8:35:46.634197700 AM,31.83296773,54.63326516,1387.204,USER,Fixed,Corrected,None,470, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,12/9/2025 8:35, , , , ,1.167,0.624,0.986, , , , 
